tarih,il,kosu,atno,at,baba,mesafe,zemin,irk,saat,kosu_yorum,kosu_final,gecmis_n,p50_max,p50_ort,p66_max,p66_ort,p75_max,p75_ort,derece_en_iyi_cs,g30_en_iyi,g30_n,songalop_en_iyi,songalop_n,orj_kalite,orj_mesafe,orj_sprinter,orj_kacak,dede_kalite,dede_mesafe,extrem_tip,extrem_gun,gec_cikis,derecesiz,gecmis_yok,kacinci,kazandi,ilk3,agf_final,agf_sira,derece_sonuc,ganyan,durum
11.07.2026,Ankara,9,11,ÜÇKONAKLI,SAKARBAŞI,1200,Çim,Arap,17:30,,,0,,,,,,,,-0.5,1,2.1,1,0.05,0.7,0.3,23.08,0.03,0.61,,,1,0,1,,,,,,,,sonuc_bekliyor
11.07.2026,İzmir,1,1,BOARDING PASS,MENDIP,1600,Kum,İngiliz,17:15,Sprinter/Stalker,-24.98477358063845,6,12.099999999999994,-2.15,-0.05980000000000807,-13.28,1.6999999999999886,-11.05,6600,-1.8,3,-0.3,1,1.22,,0.19,,2.21,,,,0,0,0,5,0,0,,,1:45.45,"12,45",tamam
11.07.2026,İzmir,1,2,BUCALI BERAT,LION HEART,1600,Kum,İngiliz,17:15,Sprinter/Stalker,-24.98477358063845,3,12.5,1.67,-0.32580000000000275,-9.99,0.5999999999999943,-8.48,6588,,0,5.7,1,2.0,,0.22,,0.47,,,,0,0,0,1,1,1,,,1:41.34,"1,25",tamam
11.07.2026,İzmir,1,3,DARK SOUL,SMART ROBIN,1600,Kum,İngiliz,17:15,Sprinter/Stalker,-24.98477358063845,3,-21.0,-21.83,-30.325000000000006,-31.99,-30.400000000000006,-31.73,6698,-1.1,2,0.5,1,0.43,,0.19,,,,sik,6,0,0,0,,0,0,,,,,kosmadi_veya_eslesmedi
11.07.2026,İzmir,1,4,AGE OF FIRE,TOROK,1600,Kum,İngiliz,17:15,Sprinter/Stalker,-24.98477358063845,0,,,,,,,,,0,1.5,1,2.74,,0.25,,0.35,,uzun,603,0,0,1,8,0,0,,,1:48.36,"6,00",tamam
11.07.2026,İzmir,1,5,BARİ,TRIPLE BONUS,1600,Kum,İngiliz,17:15,Sprinter/Stalker,-24.98477358063845,1,13.200000000000003,13.2,4.872000000000001,4.87,9.049999999999997,9.05,6828,-5.2,2,-1.2,1,0.03,,0.35,,,,,,0,0,0,2,0,1,,,1:42.57,"25,70",tamam
11.07.2026,İzmir,1,6,DRAGON RUNNER,CRIMEAN TATAR,1600,Kum,İngiliz,17:15,Sprinter/Stalker,-24.98477358063845,1,-17.0,-17.0,-27.99280000000001,-27.99,-27.150000000000006,-27.15,6621,-3.6,2,3.4,1,0.02,,0.31,,1.89,,uzun,138,0,0,0,3,0,1,,,1:43.07,"13,00",tamam
11.07.2026,İzmir,1,7,EVERYTHING ALRIGHT,LION HEART,1600,Kum,İngiliz,17:15,Sprinter/Stalker,-24.98477358063845,1,16.799999999999997,16.8,4.807199999999995,4.81,6.649999999999992,6.65,6680,,0,3.4,1,2.0,,0.22,,0.51,,,,1,0,0,7,0,0,,,1:48.31,"6,00",tamam
11.07.2026,İzmir,1,8,FALCON OF MUTAFLAR,FAST 'N' FAMOUS,1600,Kum,İngiliz,17:15,Sprinter/Stalker,-24.98477358063845,2,20.599999999999994,18.1,8.607199999999992,6.44,9.449999999999989,7.7,6804,-0.1,1,0.5,1,0.11,,0.08,,1.01,,,,0,0,0,4,0,0,,,1:43.91,"8,20",tamam
11.07.2026,İzmir,1,9,STAR FIGHTER,WIENER WALZER,1600,Kum,İngiliz,17:15,Sprinter/Stalker,-24.98477358063845,0,,,,,,,,-1.8,3,2.8,1,0.19,,0.24,,0.05,,uzun,81,0,0,1,6,0,0,,,1:46.65,"15,15",tamam
11.07.2026,İzmir,1,10,MORIARTY,TILSIT,1600,Kum,İngiliz,17:15,Sprinter/Stalker,-24.98477358063845,6,-7.0,-16.67,-17.993200000000005,-26.66,-12.650000000000006,-23.15,6708,-0.8,1,0.0,1,0.03,,0.06,,0.0,,,,0,0,0,,0,0,,,,,kosmadi_veya_eslesmedi
11.07.2026,İzmir,2,1,WAR STORM,BATTLEGROUND,1900,Kum,İngiliz,18:00,Sprinter/Stalker,-66.46160550687999,5,7.0,5.3,13.993799999999997,4.73,19.0,10.25,6724,-2.1,2,-2.1,1,0.02,0.21,0.05,,2.98,0.43,,,0,0,0,2,0,1,8.47,5,2:07.24,"9,95",tamam
11.07.2026,İzmir,2,2,ZENITH SKY,CRIMEAN TATAR,1900,Kum,İngiliz,18:00,Sprinter/Stalker,-66.46160550687999,4,19.0,5.25,19.330399999999997,5.08,21.75,8.06,6744,-2.5,2,0.1,1,0.02,0.62,0.31,,0.03,0.78,,,0,0,0,,0,0,,,,,kosmadi_veya_eslesmedi
11.07.2026,İzmir,2,3,FEEL THE BEAT,TIZWAY,1900,Kum,İngiliz,18:00,Sprinter/Stalker,-66.46160550687999,0,,,,,,,,-1.6,2,2.4,1,0.53,0.28,0.13,,,,,,0,0,1,7,0,0,4.12,7,2:12.03,"22,20",tamam
11.07.2026,İzmir,2,4,NO BRAKES,COPPERFIELD,1900,Kum,İngiliz,18:00,Sprinter/Stalker,-66.46160550687999,6,5.5,0.0,-0.6679999999999993,-2.95,1.25,-0.79,6813,-1.1,2,,0,0.06,0.0,0.31,,2.98,0.43,,,1,0,0,4,0,0,2.06,10,2:08.82,"35,55",tamam
11.07.2026,İzmir,2,5,SABALENKA,BATTLEGROUND,1900,Kum,İngiliz,18:00,Sprinter/Stalker,-66.46160550687999,5,11.5,1.3,15.327999999999996,0.8,19.0,4.0,6691,-2.1,1,-2.1,1,0.02,0.21,0.05,,0.93,0.52,,,0,0,0,9,0,0,5.08,6,2:14.56,"15,60",tamam
11.07.2026,İzmir,2,6,DRAGON OF SONG,VOODOO SONG,1900,Kum,İngiliz,18:00,Sprinter/Stalker,-66.46160550687999,6,1.5,-5.25,-1.6700000000000021,-6.23,1.75,-2.58,6724,-1.7,2,-1.0,1,0.07,0.26,0.32,,0.93,0.52,,,1,0,0,6,0,0,12.44,3,2:10.13,"6,85",tamam
11.07.2026,İzmir,2,7,DREAM FOR VICTORY,KLIMT,1900,Kum,İngiliz,18:00,Sprinter/Stalker,-66.46160550687999,5,15.0,2.1,13.3304,0.66,15.0,3.45,6784,-2.4,4,-2.4,1,0.06,0.19,0.19,,0.51,0.5,,,0,0,0,5,0,0,15.98,2,2:09.41,"4,95",tamam
11.07.2026,İzmir,2,8,PERFECT WHITE,GRAYSTORM,1900,Kum,İngiliz,18:00,Sprinter/Stalker,-66.46160550687999,5,5.5,-3.2,3.996800000000001,-3.34,6.75,0.1,6706,-0.8,2,1.0,1,0.22,0.51,0.24,,0.55,0.19,,,0,0,0,3,0,1,4.01,8,2:08.67,"13,85",tamam
11.07.2026,İzmir,2,9,ROSİLDA,CEMCEM,1900,Kum,İngiliz,18:00,Sprinter/Stalker,-66.46160550687999,7,5.5,-0.29,3.3279999999999963,-2.15,8.75,0.54,6739,,0,,0,0.03,0.4,0.25,,0.13,0.48,sik,6,0,0,0,11,0,0,11.83,4,2:17.96,"6,15",tamam
11.07.2026,İzmir,2,10,DR ZELİHA,PAPA CLEM,1900,Kum,İngiliz,18:00,Sprinter/Stalker,-66.46160550687999,1,9.5,9.5,9.330399999999997,9.33,11.75,11.75,6991,-0.8,2,-0.2,1,0.42,0.38,0.23,,4.7,0.45,,,0,0,0,10,0,0,2.24,9,2:16.68,"27,00",tamam
11.07.2026,İzmir,2,11,COME ON BABY,VICTOIRE PISA,1900,Kum,İngiliz,18:00,Sprinter/Stalker,-66.46160550687999,1,5.0,5.0,3.9965999999999977,4.0,6.5,6.5,6969,-0.9,1,0.3,1,0.29,0.32,0.31,,0.09,0.57,,,0,0,0,8,0,0,1.06,11,2:14.05,"47,90",tamam
11.07.2026,İzmir,2,12,GÜLFEM HATUN,STALLION FALCON,1900,Kum,İngiliz,18:00,Sprinter/Stalker,-66.46160550687999,0,,,,,,,,-0.5,1,0.4,1,,,,,0.07,0.4,,,0,0,1,12,0,0,0.24,12,Derecesiz,"161,20",tamam
11.07.2026,İzmir,3,1,DEMİR NİHAT,GÜRGÖKÇE,1400,Kum,Arap,18:30,,,4,2.0,-7.5,-8.327399999999997,-12.58,-7.5,-12.12,6620,,0,,0,0.01,0.69,0.23,32.0,0.4,0.51,,,0,0,0,,0,0,,,,,kosmadi_veya_eslesmedi
11.07.2026,İzmir,3,2,SERDAREFE,OYMAKBEYİ,1400,Kum,Arap,18:30,,,2,7.5,3.75,4.336000000000014,1.0,4.75,1.25,6694,,0,1.7,1,0.11,0.45,0.22,37.23,0.19,0.47,uzun,146,0,0,0,10,0,0,15.23,2,1:48.94,"7,05",tamam
11.07.2026,İzmir,3,3,BAD REFTAR,EMBİR HAN,1400,Kum,Arap,18:30,,,2,4.5,2.75,-0.9963999999999942,-4.16,-2.0,-6.0,6578,-1.6,4,0.6,1,0.02,0.88,0.07,49.09,0.16,0.47,uzun,106,0,0,0,7,0,0,4.97,7,1:42.87,"18,20",tamam
11.07.2026,İzmir,3,4,HOLİGAN,KAIZBERT,1400,Kum,Arap,18:30,,,2,10.5,10.5,7.336000000000014,7.34,7.75,7.75,6685,-3.0,3,,0,3.73,0.71,0.15,38.63,0.01,0.58,uzun,163,1,0,0,5,0,0,10.77,4,1:39.54,"8,75",tamam
11.07.2026,İzmir,3,5,KAYALARIN ŞAHI,KAYAYÜREKLİ,1400,Kum,Arap,18:30,,,4,4.0,-8.5,-1.6617999999999862,-15.83,-4.0,-16.88,6592,-1.5,1,5.1,1,0.3,0.72,0.33,25.54,0.01,0.65,,,0,0,0,3,0,1,32.35,1,1:37.45,"2,10",tamam
11.07.2026,İzmir,3,6,TURBO KING,TURBO,1400,Kum,Arap,18:30,,,7,12.0,7.93,6.668200000000001,1.77,6.75,0.57,6670,-1.1,2,-1.1,1,2.84,0.74,0.21,29.97,2.31,0.48,,,0,0,0,2,0,1,7.26,6,1:37.35,"10,50",tamam
11.07.2026,İzmir,3,7,BARBUDA,ARHANBEY,1400,Kum,Arap,18:30,,,2,7.0,4.0,6.003800000000012,0.34,5.0,-0.5,6587,-0.3,2,0.0,1,0.01,0.8,0.27,9.09,1.97,0.61,,,0,0,0,1,1,1,7.78,5,1:37.15,"7,55",tamam
11.07.2026,İzmir,3,8,YANACAK,AYABAKAN,1400,Kum,Arap,18:30,,,0,,,,,,,,,0,3.9,1,1.03,0.68,0.24,29.23,2.84,0.74,uzun,315,0,0,1,11,0,0,1.81,9,1:49.34,"23,15",tamam
11.07.2026,İzmir,3,9,ÖYKÜLÜ KIZ,ÖZGÜNHAN,1400,Kum,Arap,18:30,,,0,,,,,,,,,0,,0,2.31,0.48,0.3,11.89,0.01,0.27,,,0,0,1,14,0,0,2.69,8,Derecesiz,"24,00",tamam
11.07.2026,İzmir,3,10,ARLİN CAN,TAMERİNOĞLU,1400,Kum,Arap,18:30,,,0,,,,,,,,-2.9,4,1.0,1,2.42,0.43,0.37,8.2,0.3,0.63,uzun,72,0,0,1,12,0,0,0.38,12,1:49.49,"55,05",tamam
11.07.2026,İzmir,3,11,BABA ÇAKMAK,UÇANKRAL,1400,Kum,Arap,18:30,,,1,-25.0,-25.0,-29.994799999999998,-29.99,-32.75,-32.75,6837,-2.8,3,-2.8,1,0.0,0.67,0.33,11.11,2.84,0.74,uzun,132,1,0,0,6,0,0,1.24,10,1:40.03,"39,35",tamam
11.07.2026,İzmir,3,12,HAYALİNOĞLU,HABERKAN,1400,Kum,Arap,18:30,,,0,,,,,,,,,0,4.4,1,0.17,0.81,0.2,22.22,0.4,0.51,,,0,0,1,9,0,0,0.7,11,1:44.21,"47,00",tamam
11.07.2026,İzmir,3,13,AYDINEFESİ,ALİ RUHİ,1400,Kum,Arap,18:30,,,3,-12.0,-12.5,-17.32899999999999,-18.55,-19.0,-19.5,6687,-1.5,1,,0,0.0,0.83,0.31,15.38,0.0,0.5,,,0,0,0,13,0,0,1.08,5,1:51.00,"7,55",tamam
11.07.2026,İzmir,3,14,KISAKÜREK,BABA MEVLÜT,1400,Kum,Arap,18:30,,,0,,,,,,,,-0.7,1,1.1,1,0.42,0.44,0.28,10.95,2.84,0.74,,,0,0,1,8,0,0,0.2,13,1:43.10,"109,65",tamam
11.07.2026,İzmir,4,1,THE ADMIRAL,NATIVE KHAN,1600,Kum,İngiliz,19:00,Sprinter/Stalker,-24.98477358063845,7,12.0,0.57,2.0039999999999996,-9.52,5.5,-6.54,6614,-2.3,2,-1.1,1,1.31,,0.2,,,,,,0,0,0,2,0,1,17.99,2,1:42.75,"4,25",tamam
11.07.2026,İzmir,4,2,CANENCAN,CEMCEM,1600,Kum,İngiliz,19:00,Sprinter/Stalker,-24.98477358063845,6,14.0,8.58,2.0044000000000075,-0.16,9.0,4.25,6635,-4.4,5,0.5,1,0.03,,0.25,,4.7,,,,0,0,0,4,0,0,14.55,3,1:42.96,"5,95",tamam
11.07.2026,İzmir,4,3,BRAVE ORPHAN,CORINTHIAN,1600,Kum,İngiliz,19:00,Sprinter/Stalker,-24.98477358063845,9,22.0,10.0,8.005600000000012,-0.44,10.5,2.83,6676,-1.7,2,-1.2,1,0.03,,0.14,,0.47,,,,0,0,0,6,0,0,53.99,1,1:47.85,"1,40",tamam
11.07.2026,İzmir,4,4,HUMAN TORCH,TIZWAY,1600,Kum,İngiliz,19:00,Sprinter/Stalker,-24.98477358063845,9,7.0,2.72,-1.995599999999996,-8.81,0.5,-5.61,6635,-0.9,1,9.1,1,0.53,,0.13,,0.01,,,,0,0,0,1,1,1,7.57,4,1:42.07,"10,70",tamam
11.07.2026,İzmir,4,5,ATOMİC FORCE,AVERY ISLAND,1600,Kum,İngiliz,19:00,Sprinter/Stalker,-24.98477358063845,1,-5.0,-5.0,-15.995599999999996,-16.0,-13.5,-13.5,6739,-1.8,1,,0,0.11,,0.23,,2.4,,,,0,0,0,7,0,0,2.53,5,1:47.94,"21,10",tamam
11.07.2026,İzmir,4,6,LE ROI DANSE,PAPA CLEM,1600,Kum,İngiliz,19:00,Sprinter/Stalker,-24.98477358063845,3,14.0,5.0,6.669200000000004,-3.0,12.0,1.92,6644,,0,3.5,1,0.42,,0.23,,2.4,,,,0,0,0,5,0,0,1.09,7,1:44.96,"27,50",tamam
11.07.2026,İzmir,4,7,BAHİSÇİ,MENDIP,1600,Kum,İngiliz,19:00,Sprinter/Stalker,-24.98477358063845,8,1.0,-9.44,-4.9950000000000045,-21.08,-0.25,-18.03,6673,-1.9,1,1.3,1,1.22,,0.19,,2.21,,,,0,0,0,3,0,1,2.28,6,1:42.88,"16,70",tamam
11.07.2026,İzmir,5,1,GUREGH,KAYAYÜREKLİ,1400,Kum,Arap,19:30,,,4,1.0,-1.38,-2.220446049250313e-16,-3.75,0.0,-3.44,6762,,0,1.8,1,0.3,0.72,0.33,25.54,0.0,0.44,,,0,0,0,,0,0,,,,,kosmadi_veya_eslesmedi
11.07.2026,İzmir,5,2,SALGUR,KURTÇABEY,1400,Kum,Arap,19:30,,,6,11.0,3.5,9.3336,2.39,9.0,2.46,6686,,0,-0.1,1,0.0,0.74,0.32,12.0,0.31,0.6,,,0,0,0,3,0,1,19.25,2,1:41.51,"2,90",tamam
11.07.2026,İzmir,5,3,HANKUŞ,EMBİR HAN,1400,Kum,Arap,19:30,,,2,-1.0,-2.5,-3.999199999999995,-4.5,-5.0,-5.0,6866,-3.2,3,0.5,1,0.02,0.88,0.07,49.09,1.03,0.68,,,0,0,0,1,1,1,17.91,3,1:40.78,"3,70",tamam
11.07.2026,İzmir,5,4,KINDBERO,KIŞLALI,1400,Kum,Arap,19:30,,,3,2.5,1.17,1.3340000000000032,-0.33,0.5,-0.5,6805,-1.8,3,0.6,1,0.0,1.0,0.0,0.0,0.21,0.56,,,0,0,0,4,0,0,11.59,4,1:41.52,"5,40",tamam
11.07.2026,İzmir,5,5,MERKÜT,ANKA,1400,Kum,Arap,19:30,,,2,9.0,9.0,8.0,8.0,8.0,8.0,6649,-3.5,1,2.7,1,0.49,0.55,0.25,23.53,0.09,0.32,,,1,0,0,7,0,0,2.76,7,1:47.22,"19,05",tamam
11.07.2026,İzmir,5,6,NAKIŞ HAN,GELİBOLU,1400,Kum,Arap,19:30,,,2,2.0,0.5,0.0003999999999981796,-1.0,-0.5,-1.25,6822,-2.4,3,-0.9,1,0.15,0.69,0.21,17.86,0.6,0.62,,,1,0,0,8,0,0,6.44,6,1:52.57,"12,25",tamam
11.07.2026,İzmir,5,7,SERİ UFUK,UFUKBİR,1400,Kum,Arap,19:30,,,2,7.0,7.0,4.000799999999998,3.0,4.0,3.0,6753,-2.8,4,-0.7,1,0.04,0.47,0.19,18.02,1.97,0.61,,,1,0,0,,0,0,,,,,kosmadi_veya_eslesmedi
11.07.2026,İzmir,5,8,TERZİCAN,HIZLITAY,1400,Kum,Arap,19:30,,,2,2.0,1.0,-1.0,-1.0,-1.0,-1.0,6929,-1.3,3,-1.3,1,0.03,0.5,0.2,34.33,0.04,0.85,,,0,0,0,6,0,0,8.82,5,1:41.65,"9,05",tamam
11.07.2026,İzmir,5,9,YAZIRBEYİ,ANKA,1400,Kum,Arap,19:30,,,3,5.0,2.67,3.666799999999995,1.11,3.5,0.5,6950,-2.2,5,-1.8,1,0.49,0.55,0.25,23.53,0.09,0.59,,,0,0,0,5,0,0,2.73,8,1:41.55,"17,50",tamam
11.07.2026,İzmir,6,1,TEMERARIO,BODEMEISTER,1400,Kum,İngiliz,20:00,,,5,19.0,18.8,13.003600000000006,12.74,2.5,2.2,6596,-1.0,1,-0.35,1,0.28,0.61,0.26,24.31,2.98,0.39,,,0,0,0,5,0,0,3.09,5,1:32.74,"17,10",tamam
11.07.2026,İzmir,6,2,BOLT NONSTOP,KING DAVID,1400,Kum,İngiliz,20:00,,,0,,,,,,,,,0,2.3,1,0.78,0.61,0.23,18.35,0.43,0.4,,,0,0,1,8,0,0,0.4,9,1:34.75,"59,30",tamam
11.07.2026,İzmir,6,3,MÖSYÖ DENİZ,APPROVE,1400,Kum,İngiliz,20:00,,,0,,,,,,,,-1.4,2,-1.4,1,0.46,0.67,0.15,38.32,0.82,0.39,,,0,0,1,10,0,0,0.89,7,1:40.18,"21,35",tamam
11.07.2026,İzmir,6,4,PAŞOT,KLIMT,1400,Kum,İngiliz,20:00,,,1,-12.0,-12.0,-17.99639999999999,-18.0,-28.5,-28.5,6708,-2.8,4,-2.8,1,0.06,0.72,0.19,38.89,0.09,0.49,,,0,0,0,1,1,1,66.06,1,1:29.65,"1,65",tamam
11.07.2026,İzmir,6,5,ANKA ERÇELİK,KLIMT,1400,Kum,İngiliz,20:00,,,0,,,,,,,,-2.9,4,-2.9,1,0.06,0.72,0.19,38.89,0.65,0.52,,,0,0,1,2,0,1,2.95,6,1:31.04,"15,75",tamam
11.07.2026,İzmir,6,6,FLOR DA ROSA,RUN AWAY AND HIDE,1400,Kum,İngiliz,20:00,,,2,30.0,26.0,24.003600000000006,20.0,13.5,9.5,6703,-1.1,1,1.0,1,0.27,0.76,0.15,40.32,2.0,0.57,,,0,0,0,6,0,0,5.37,4,1:33.10,"7,90",tamam
11.07.2026,İzmir,6,7,HANİKO DÜDÜKO,BODEMEISTER,1400,Kum,İngiliz,20:00,,,0,,,,,,,,-0.8,1,0.0,1,0.28,0.61,0.26,24.31,2.4,0.53,,,0,0,1,3,0,1,0.81,8,1:32.03,"27,65",tamam
11.07.2026,İzmir,6,8,LADY ECRİN,SUPER ALP,1400,Kum,İngiliz,20:00,,,2,6.0,1.0,-0.6627999999999865,-5.33,-11.5,-16.0,6745,-0.6,1,1.4,1,0.0,1.0,0.0,0.0,0.0,0.0,,,0,0,0,4,0,0,13.89,2,1:32.50,"4,25",tamam
11.07.2026,İzmir,6,9,LADY ESİN,KANEKO,1400,Kum,İngiliz,20:00,,,3,58.0,43.67,53.67320000000001,37.78,39.75,25.92,6668,,0,0.2,1,2.86,0.51,0.23,29.83,2.21,0.55,,,0,0,0,7,0,0,6.25,3,1:33.24,"7,30",tamam
11.07.2026,İzmir,6,10,THE BLACK SONYA,HEMSWORTH,1400,Kum,İngiliz,20:00,,,0,,,,,,,,-1.1,2,-1.1,1,0.04,0.72,0.13,60.0,0.09,0.56,,,0,0,1,9,0,0,0.29,10,1:35.76,"46,60",tamam
11.07.2026,İzmir,7,1,KÜLÜNÇ AĞASI,FATİH AĞA,1900,Kum,Arap,20:30,Sprinter/Stalker,-40.62797981183714,5,-0.5,-4.7,0.33259999999999934,-3.8,2.25,-3.45,6736,-1.3,3,1.2,1,0.1,0.27,0.16,,0.0,0.5,,,0,0,0,5,0,0,11.4,4,2:21.24,"7,10",tamam
11.07.2026,İzmir,7,2,ŞADİNİN OĞLU,DEMİRDÖVEN,1900,Kum,Arap,20:30,Sprinter/Stalker,-40.62797981183714,2,5.0,3.5,5.331600000000002,2.67,6.75,2.62,6733,-0.6,1,0.2,1,0.01,0.15,0.19,,2.31,0.4,,,0,0,0,13,0,0,17.26,2,2:29.65,"3,95",tamam
11.07.2026,İzmir,7,3,DEMİRNAL,FİRİKYA,1900,Kum,Arap,20:30,Sprinter/Stalker,-40.62797981183714,5,5.0,0.9,6.667400000000001,-0.13,4.25,-0.2,6703,-1.2,2,0.7,1,0.0,0.15,0.46,,0.09,0.5,,,1,0,0,2,0,1,19.27,1,2:20.22,"4,35",tamam
11.07.2026,İzmir,7,4,FREE BLOOD,SAADIN GÜCÜ,1900,Kum,Arap,20:30,Sprinter/Stalker,-40.62797981183714,1,3.0,3.0,1.0,1.0,-2.75,-2.75,6660,-4.6,1,-0.5,1,0.21,0.19,0.27,,2.84,0.18,,,0,0,0,1,1,1,4.22,9,2:16.89,"16,45",tamam
11.07.2026,İzmir,7,5,TURBO BEYİ,DEMİRTURBO,1900,Kum,Arap,20:30,Sprinter/Stalker,-40.62797981183714,7,8.0,4.14,27.991199999999985,4.9,27.0,3.75,6696,-1.8,2,-1.7,1,0.0,0.27,0.1,,0.22,0.2,,,0,0,0,12,0,0,12.12,3,2:27.65,"6,45",tamam
11.07.2026,İzmir,7,6,CÖMERT TAY,ONURKAAN,1900,Kum,Arap,20:30,Sprinter/Stalker,-40.62797981183714,2,6.0,4.0,3.6651999999999987,1.83,3.75,1.12,6762,-1.8,2,-1.8,1,0.15,0.27,0.23,,0.09,0.47,,,0,0,0,14,0,0,7.73,6,2:42.60,"10,25",tamam
11.07.2026,İzmir,7,7,DEMON HUNTER,BAŞ HÜKÜMDAR,1900,Kum,Arap,20:30,Sprinter/Stalker,-40.62797981183714,5,5.0,-2.0,0.6703999999999999,-4.87,-1.5,-6.7,6720,-5.5,2,-0.7,1,0.0,0.15,0.06,,0.46,0.17,,,0,0,0,8,0,0,7.9,5,2:23.49,"9,95",tamam
11.07.2026,İzmir,7,8,SARPDAĞ,BAHARŞAH,1900,Kum,Arap,20:30,Sprinter/Stalker,-40.62797981183714,0,,,,,,,,,0,,0,0.0,0.25,0.24,,0.7,0.2,uzun,212,0,0,1,15,0,0,0.6,13,Derecesiz,"64,30",tamam
11.07.2026,İzmir,7,9,BEREKETGELDİ,DEMİRDÖVEN,1900,Kum,Arap,20:30,Sprinter/Stalker,-40.62797981183714,3,23.0,4.17,27.664,5.89,29.5,4.17,6740,-0.9,1,-0.9,1,0.01,0.15,0.19,,0.01,0.33,,,1,0,0,,0,0,,,,,kosmadi_veya_eslesmedi
11.07.2026,İzmir,7,10,YOL GEZER,ÖZGÜNHAN,1900,Kum,Arap,20:30,Sprinter/Stalker,-40.62797981183714,0,,,,,,,,-5.0,3,2.0,1,2.31,0.4,0.3,,2.66,0.36,,,0,0,1,3,0,1,6.7,7,2:20.59,"9,95",tamam
11.07.2026,İzmir,7,11,ANADOLU MUHAFIZI,TAYKUT,1900,Kum,Arap,20:30,Sprinter/Stalker,-40.62797981183714,2,-0.5,-1.25,-4.0,-4.0,-5.25,-5.38,6837,-2.6,4,-2.6,1,0.01,0.18,0.08,,1.1,0.27,,,0,0,0,,0,0,,,,,kosmadi_veya_eslesmedi
11.07.2026,İzmir,7,12,DATCA,SERDÜMEN,1900,Kum,Arap,20:30,Sprinter/Stalker,-40.62797981183714,5,9.0,-3.7,4.670400000000001,-3.47,0.5,-3.85,6815,-2.6,6,0.1,1,0.1,0.29,0.25,,0.33,0.36,,,1,0,0,9,0,0,2.01,11,2:24.01,"33,80",tamam
11.07.2026,İzmir,7,13,POTRO,BAŞ HÜKÜMDAR,1900,Kum,Arap,20:30,Sprinter/Stalker,-40.62797981183714,0,,,,,,,,,0,,0,0.0,0.15,0.06,,2.84,0.18,,,0,0,1,10,0,0,0.61,12,2:24.08,"63,90",tamam
11.07.2026,İzmir,7,14,ASEL SULTAN,GÜMBÜRGÜMBÜR,1900,Kum,Arap,20:30,Sprinter/Stalker,-40.62797981183714,0,,,,,,,,-0.9,1,-0.9,1,0.02,0.14,0.15,,1.03,0.24,,,0,0,1,7,0,0,0.42,15,2:22.07,"88,15",tamam
11.07.2026,İzmir,7,15,KRAL ATLAS,TAYKUT,1900,Kum,Arap,20:30,Sprinter/Stalker,-40.62797981183714,4,8.0,4.25,17.9952,5.5,18.0,4.0,6844,-3.3,1,0.1,1,0.01,0.18,0.08,,0.0,0.17,,,0,0,0,11,0,0,4.59,8,2:24.63,"17,15",tamam
11.07.2026,İzmir,7,16,HÜKÜMDAR KIZ,BAŞ HÜKÜMDAR,1900,Kum,Arap,20:30,Sprinter/Stalker,-40.62797981183714,2,0.0,-1.0,1.9975999999999985,-1.0,3.5,-1.0,6836,-1.6,2,3.9,1,0.0,0.15,0.06,,0.0,0.08,,,0,0,0,6,0,0,0.44,14,2:21.26,"80,15",tamam
11.07.2026,Diyarbakır,1,1,COME AND SEE,BLUEGRASS CAT,1800,Kum,İngiliz,21:00,Kaçak/Stalker,75.09938042144,8,3.0,-5.0,9.002000000000002,-1.83,11.0,-0.38,6638,,0,5.5,1,0.25,0.16,,36.26,2.0,0.25,,,0,0,0,,0,0,,,,,kosmadi_veya_eslesmedi
11.07.2026,Diyarbakır,1,2,BERMEDEE,AUTHORIZED,1800,Kum,İngiliz,21:00,Kaçak/Stalker,75.09938042144,6,-2.0,-5.92,5.993999999999998,-1.95,6.75,-2.08,6619,-4.0,2,2.05,1,0.33,0.6,,20.75,2.21,0.24,,,1,0,0,3,0,1,11.81,5,2:09.56,"9,15",tamam
11.07.2026,Diyarbakır,1,3,KING ANCESTOR,INVINCIBLE SON,1800,Kum,İngiliz,21:00,Kaçak/Stalker,75.09938042144,10,14.0,0.3,21.997000000000003,3.07,25.75,3.73,6693,,0,4.3,1,0.41,0.41,,14.98,,,,,0,0,0,4,0,0,10.37,6,2:09.69,"6,75",tamam
11.07.2026,Diyarbakır,1,4,SERREŞ,EUPRHATES,1800,Kum,İngiliz,21:00,Kaçak/Stalker,75.09938042144,8,8.5,-0.38,15.996999999999998,2.38,19.0,2.0,6726,-2.5,3,0.6,1,0.04,0.41,,40.62,0.02,0.0,,,0,0,0,1,1,1,14.99,2,2:08.59,"4,20",tamam
11.07.2026,Diyarbakır,1,5,TALADRRO,TILSIT,1800,Kum,İngiliz,21:00,Kaçak/Stalker,75.09938042144,3,9.0,4.17,12.998000000000012,6.0,15.5,7.08,6852,,0,3.4,1,0.03,0.15,,52.94,,,,,0,0,0,8,0,0,1.8,9,2:20.36,"57,65",tamam
11.07.2026,Diyarbakır,1,6,THON KHITCHIBA,KAMEKO,1800,Kum,İngiliz,21:00,Kaçak/Stalker,75.09938042144,7,1.0,-1.71,3.998400000000011,1.52,3.5,1.25,6803,,0,5.0,1,,,,,0.12,1.0,,,0,0,0,6,0,0,5.07,8,2:10.23,"19,40",tamam
